idx,true_genre,track_id,cqt_path,audio_path,filename,num_segments,clip_sec,rng_seed,drive_file_id
835,hiphop,1050787,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1050787\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1050787\1050787.mp3,1050787.mp3,10,5.0,0,1MErYT3caaA2kEfIlzhMOqp2EGq_jucS4
836,hiphop,1070599,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1070599\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1070599\1070599.mp3,1070599.mp3,10,5.0,0,1SdS6i6yj4kaXvz9jBUaonCStlA3kaz_Q
837,hiphop,1070610,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1070610\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1070610\1070610.mp3,1070610.mp3,10,5.0,0,11xf1-IAXrfOB3QMN1Xvohtf5jNvz1GEd
838,hiphop,1072595,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1072595\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1072595\1072595.mp3,1072595.mp3,10,5.0,0,1vBR2Y2YDPHuISjm5YF2NvIPGSsL8tJeM
839,hiphop,1077641,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1077641\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1077641\1077641.mp3,1077641.mp3,10,5.0,0,1yl-1UHVcuZt2-CnGzLqEIU5yOWBPrl1k
840,hiphop,1077642,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1077642\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1077642\1077642.mp3,1077642.mp3,10,5.0,0,1JNV3ZkaxTYPa05Unlsyc4Ut0ha9HWZe9
841,hiphop,1077643,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1077643\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1077643\1077643.mp3,1077643.mp3,10,5.0,0,13_1fT0uYGQa4zbvY3gKSjADtC4hKw-3Y
842,hiphop,1077644,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1077644\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1077644\1077644.mp3,1077644.mp3,10,5.0,0,12zLBxhmWW1gwri04P3NGTClwC0FmtFlG
843,hiphop,1077645,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1077645\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1077645\1077645.mp3,1077645.mp3,10,5.0,0,1cJX85mw9Mh179fvx9CXUexi_weNIopZU
844,hiphop,1077646,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1077646\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1077646\1077646.mp3,1077646.mp3,10,5.0,0,1SrNX9luddWjL0aaSRctOHP4f3Fk2Jmc5
845,hiphop,1077647,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1077647\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1077647\1077647.mp3,1077647.mp3,10,5.0,0,1y2vxVHX1CWdH62p3fKi2RQUaqS8aS7LK
846,hiphop,1077648,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1077648\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1077648\1077648.mp3,1077648.mp3,10,5.0,0,1kfNVveaIQK88AykiQGsZJhZ4XUwhTxRX
847,hiphop,1077649,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1077649\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1077649\1077649.mp3,1077649.mp3,10,5.0,0,1MmzYiPzOSj_3bzM1L3xKWAAtIdJxdHvA
848,hiphop,1077650,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1077650\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1077650\1077650.mp3,1077650.mp3,10,5.0,0,1aZ8ll1mdga8a1bsQjBSrUlIlSfRdK8x5
849,hiphop,1080219,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1080219\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1080219\1080219.mp3,1080219.mp3,10,5.0,0,11gRyIhViLyBJ0UoP-BnRjol36iFsK4Qn
850,hiphop,1081829,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1081829\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1081829\1081829.mp3,1081829.mp3,10,5.0,0,18sX1mKy0szqdXkNN-jI9quBGGxYJy9Q6
851,hiphop,1085618,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1085618\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1085618\1085618.mp3,1085618.mp3,10,5.0,0,1piOd32YzK4DI-lPDhw6fPh82T0m1fZXd
852,hiphop,1098838,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1098838\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1098838\1098838.mp3,1098838.mp3,10,5.0,0,1Pzdsh4-Tp6WsV2rQxO0PHNd5lb2Cb3U3
853,hiphop,1100485,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1100485\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1100485\1100485.mp3,1100485.mp3,10,5.0,0,1_avdhqx5fAIFwy5kkot060nVijahqLFE
854,hiphop,1100510,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1100510\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1100510\1100510.mp3,1100510.mp3,10,5.0,0,1dvobqj3AugETOAD6MfEKMoac3GLQ7Zav
855,hiphop,1100511,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1100511\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1100511\1100511.mp3,1100511.mp3,10,5.0,0,14tT0SmxqCOWHStJLOukGYEvqzkBCZqSy
856,hiphop,1100513,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1100513\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1100513\1100513.mp3,1100513.mp3,10,5.0,0,1ngSyAYOrk44sXpf69_YS1zIZOnGE3vtL
857,hiphop,1100514,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1100514\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1100514\1100514.mp3,1100514.mp3,10,5.0,0,19rKDs6xUBClm_h-xtvq94B3qIrVaL4a6
858,hiphop,1100886,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1100886\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1100886\1100886.mp3,1100886.mp3,10,5.0,0,1B9jJKHKwCeoOcK4umCG3rfscLuP2yBf3
859,hiphop,1103171,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1103171\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1103171\1103171.mp3,1103171.mp3,10,5.0,0,1rWd9rmvNR1QkRNmnn345mlIMBfvOQFc0
860,hiphop,1104849,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1104849\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1104849\1104849.mp3,1104849.mp3,10,5.0,0,1yNVNRBeGzcYevQTfqjbQ5dmwvw39jHZ5
861,hiphop,1104857,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1104857\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1104857\1104857.mp3,1104857.mp3,10,5.0,0,1v2R9zrL6xbRFYKCAmJpgIMG7DkE9r-dv
862,hiphop,1104876,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1104876\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1104876\1104876.mp3,1104876.mp3,10,5.0,0,1wCjwzvCoTD3y-dX3s0lKA7bQwUL762_b
863,hiphop,1104881,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1104881\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1104881\1104881.mp3,1104881.mp3,10,5.0,0,14QMgfaHW3CIXbv_RtQvYMCj1GpgRLGs6
864,hiphop,1104882,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1104882\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1104882\1104882.mp3,1104882.mp3,10,5.0,0,1LcUDto8utrBxuh1DBE8HrNKurLZ3oP07
865,hiphop,1104889,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1104889\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1104889\1104889.mp3,1104889.mp3,10,5.0,0,1buxF1nQgKalbQbsdTpXxqWFM9Rlv4v7u
866,hiphop,1104890,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1104890\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1104890\1104890.mp3,1104890.mp3,10,5.0,0,1KeHI3kuZ7PcUjeRMEr56e2mIu2SUP0Sy
867,hiphop,1125732,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1125732\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1125732\1125732.mp3,1125732.mp3,10,5.0,0,1zfD7tlvoRqYb7fQBQNr6get5IL6C2yzx
868,hiphop,1125733,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1125733\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1125733\1125733.mp3,1125733.mp3,10,5.0,0,1qpvispip0G-dnZNYy5iu6lZh0KTevOcA
869,hiphop,1126010,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1126010\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1126010\1126010.mp3,1126010.mp3,10,5.0,0,11LXkix9fYo6Wr3f19UmzTs5EHJnDVn0Z
870,hiphop,1128334,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1128334\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1128334\1128334.mp3,1128334.mp3,10,5.0,0,140q6hsyHxu-mXK4x_8B3ZeylZt5PFowA
871,hiphop,1129368,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1129368\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1129368\1129368.mp3,1129368.mp3,10,5.0,0,18URwuElbWFRyRejSwmrpqxSAZx2w-l-y
872,hiphop,1132713,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1132713\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1132713\1132713.mp3,1132713.mp3,10,5.0,0,197s-U-c4mNdOLeYhTAStn2n2fFVT6AhS
873,hiphop,1138770,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1138770\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1138770\1138770.mp3,1138770.mp3,10,5.0,0,1k6cd_lxyYojST8CT3Um8oFAzsXK_JcDT
874,hiphop,1138771,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1138771\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1138771\1138771.mp3,1138771.mp3,10,5.0,0,1Qb1uzAjVwIgmnwUW5zvPd72BUGblnSpG
875,hiphop,1138772,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1138772\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1138772\1138772.mp3,1138772.mp3,10,5.0,0,18wmyX0vipZK0AZ-ALxR1dPJqq_65ydpC
876,hiphop,1138773,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1138773\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1138773\1138773.mp3,1138773.mp3,10,5.0,0,1IJykJJ8TqibEcjBzQYSxJVbGrhyutJ4k
877,hiphop,1138774,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1138774\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1138774\1138774.mp3,1138774.mp3,10,5.0,0,11MV_yem2h6OVdJnnCv4GOrz83IdQNrM0
878,hiphop,1138775,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1138775\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1138775\1138775.mp3,1138775.mp3,10,5.0,0,1VCgF2LKeknpBJ4mm7PCxbM0QpRfTQMG_
879,hiphop,1138777,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1138777\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1138777\1138777.mp3,1138777.mp3,10,5.0,0,17Mez_o081d79rIDzU8gsxXzwWIYcXWVs
880,hiphop,1138778,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1138778\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1138778\1138778.mp3,1138778.mp3,10,5.0,0,1u-BqS6T_B0OR99UpFngctjPrtiA8Lhul
881,hiphop,1138779,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1138779\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1138779\1138779.mp3,1138779.mp3,10,5.0,0,1ecf0Z5JaHp9rhHTSM-SvxHW6ZL129lPm
882,hiphop,1142158,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1142158\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1142158\1142158.mp3,1142158.mp3,10,5.0,0,1wp_Nu55uneT8wgMWzci0wactRPZKrn0L
883,hiphop,1143990,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1143990\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1143990\1143990.mp3,1143990.mp3,10,5.0,0,19w4ayHBDq5OrK3LOUJO42tAn17fiTiTX
884,hiphop,1144143,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1144143\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1144143\1144143.mp3,1144143.mp3,10,5.0,0,1YRw14ah_v6G3DsgNaHiec4E9FVUyA4jR
885,hiphop,1145280,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1145280\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1145280\1145280.mp3,1145280.mp3,10,5.0,0,17aP3ipH_3t0uJwJCDdZNSaEu75gagsqm
886,hiphop,1145281,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1145281\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1145281\1145281.mp3,1145281.mp3,10,5.0,0,1NWYPlA5JxPSXGBRcBCbD-KvgqSs5ZegH
887,hiphop,1145282,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1145282\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1145282\1145282.mp3,1145282.mp3,10,5.0,0,1yVgF_kcdK0P2eRoDEEkyElVxaYz6Ipf7
888,hiphop,1145283,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1145283\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1145283\1145283.mp3,1145283.mp3,10,5.0,0,1KYNzLz-EKnM5zDEknd1CFlsWahaj3xAt
889,hiphop,1145284,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1145284\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1145284\1145284.mp3,1145284.mp3,10,5.0,0,1zGdwCB1otOtCfwiPquGdMinE6a1j_yCw
890,hiphop,1145285,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1145285\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1145285\1145285.mp3,1145285.mp3,10,5.0,0,13d5SkUWwDO8cKjzW7GZdPhf-w-EPXHi0
891,hiphop,1145286,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1145286\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1145286\1145286.mp3,1145286.mp3,10,5.0,0,1ELmoC_5zdkSyrlWfi15bHJphJVnxD1xt
892,hiphop,1145287,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1145287\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1145287\1145287.mp3,1145287.mp3,10,5.0,0,1_HSke0IhICmXJHCEIaygpaoruPrfGhes
893,hiphop,1145288,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1145288\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1145288\1145288.mp3,1145288.mp3,10,5.0,0,1h3qYV5QX5mjsW59uyvlsqSFRbEcCBUz6
894,hiphop,1145289,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1145289\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1145289\1145289.mp3,1145289.mp3,10,5.0,0,13NKMaqCMxcl93IBdvOQArl3eFUqiYJ33
895,hiphop,1157594,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1157594\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1157594\1157594.mp3,1157594.mp3,10,5.0,0,1g8tywV_-MbjuP4hStkKGFHJruIxgQaB6
896,hiphop,1157595,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1157595\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1157595\1157595.mp3,1157595.mp3,10,5.0,0,1N8Zmr3zEDX3jqmi_FaNwbOwVv0PKFCwy
897,hiphop,1157596,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1157596\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1157596\1157596.mp3,1157596.mp3,10,5.0,0,1un_OsyeXfg4OAJiJeU96frXH8P04oyBV
898,hiphop,1157597,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1157597\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1157597\1157597.mp3,1157597.mp3,10,5.0,0,1qfQl_Sz_bOFnRvo4WYgVuEso5XQKFuFl
899,hiphop,1157598,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1157598\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1157598\1157598.mp3,1157598.mp3,10,5.0,0,19DE80iHh9MNMMCL7X4INLVBTwUfxepvH
900,hiphop,1157599,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1157599\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1157599\1157599.mp3,1157599.mp3,10,5.0,0,1btAvWjtHzM5KkbU7eogyssLPQOChjS9g
901,hiphop,1160479,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1160479\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1160479\1160479.mp3,1160479.mp3,10,5.0,0,1Mbs0SqqYP5i6VUhzP1xA0aP_ZifakeCJ
902,hiphop,1161935,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1161935\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1161935\1161935.mp3,1161935.mp3,10,5.0,0,12_jkuGo2VUfHMqQ3pT1M3_suB4f6C-FQ
903,hiphop,1161937,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1161937\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1161937\1161937.mp3,1161937.mp3,10,5.0,0,1CB9cH8ko4Sn6Z_Sv39XKDA04lVmb4Vba
904,hiphop,1183587,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1183587\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1183587\1183587.mp3,1183587.mp3,10,5.0,0,1CKkAjbCUPaRTcUPUP8CjasZSXQvNjano
905,hiphop,1187086,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1187086\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1187086\1187086.mp3,1187086.mp3,10,5.0,0,1H70E8ykKltz2yj39WRc3smkNns_v3NHD
906,hiphop,1194767,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1194767\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1194767\1194767.mp3,1194767.mp3,10,5.0,0,1gOaWWqat3FAQJHu8e3gJafn_5yuaGal7
907,hiphop,1202175,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1202175\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1202175\1202175.mp3,1202175.mp3,10,5.0,0,1glsvnoNtDyzKNu0DBAHaPxqUTqRF2MJ6
908,hiphop,1202180,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1202180\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1202180\1202180.mp3,1202180.mp3,10,5.0,0,1pI09mbQ0DFzCeYo6k4ixMiqoaZwDPXqP
909,hiphop,1202182,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1202182\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1202182\1202182.mp3,1202182.mp3,10,5.0,0,1RBNUhCraVidtczF4_pDbWrAxpotL6Nis
910,hiphop,1202183,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1202183\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1202183\1202183.mp3,1202183.mp3,10,5.0,0,1q-4cGvEjx3P_rUmaqIJxNMJzihAFRDIC
911,hiphop,1208443,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1208443\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1208443\1208443.mp3,1208443.mp3,10,5.0,0,17Akk536MV_2ivcx4Xn__CpItQoHY1TwU
912,hiphop,1208444,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1208444\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1208444\1208444.mp3,1208444.mp3,10,5.0,0,1Sf9tDbNm1X4bGLT8sri_1_lylyGz9Whf
913,hiphop,1208450,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1208450\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1208450\1208450.mp3,1208450.mp3,10,5.0,0,1IO_T99JPKeuihqXGOTWPfb_Nj2iQC-me
914,hiphop,1208659,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1208659\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1208659\1208659.mp3,1208659.mp3,10,5.0,0,1yNl4c-yJeUP_fPDHnDE1ICtjpcH0agVy
915,hiphop,1209832,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1209832\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1209832\1209832.mp3,1209832.mp3,10,5.0,0,1zjgxmEvocHXIt7GeSpNy5eoKGL4iOjAL
916,hiphop,1209833,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1209833\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1209833\1209833.mp3,1209833.mp3,10,5.0,0,1FurmeX1olM1VgxL1hAHlh_03B2y3Z1Y1
917,hiphop,1209835,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1209835\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1209835\1209835.mp3,1209835.mp3,10,5.0,0,1VUcxs8afTMXcGDnutoJwbIWHi62e7Ye6
918,hiphop,1210770,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1210770\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1210770\1210770.mp3,1210770.mp3,10,5.0,0,1tTr1vZEt1ZfxuRruhIOFLc1vRUrpo-VP
919,hiphop,1210924,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\hiphop\1210924\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\hiphop\1210924\1210924.mp3,1210924.mp3,10,5.0,0,12I4j89NbqEKBzZ0MwLoadJFwR9ggbDsH
